id,question_id,isTrue,answer,explanation,indexation
5491,1099,1,Réponse 1,Explication,1
5492,1099,0,Réponse 2,Explication,2
5493,1099,0,Réponse 3,Explication,3
5494,1099,0,Réponse 4,Explication,4
5495,1099,0,Réponse 5,Explication,5
5496,1100,0,Réponse 1,Explication,1
5497,1100,1,Réponse 2,Explication,2
5498,1100,0,Réponse 3,Explication,3
5499,1100,0,Réponse 4,Explication,4
5500,1100,1,Réponse 5,Explication,5
5501,1101,0,Réponse 1,Explication,1
5502,1101,1,Réponse 2,Explication,2
5503,1101,0,Réponse 3,Explication,3
5504,1101,0,Réponse 4,Explication,4
5505,1101,0,Réponse 5,Explication,5
5506,1102,1,Réponse 1,Explication,1
5507,1102,0,Réponse 2,Explication,2
5508,1102,1,Réponse 3,Explication,3
5509,1102,0,Réponse 4,Explication,4
5510,1102,0,Réponse 5,Explication,5
5511,1103,1,Réponse 1,Explication,1
5512,1103,0,Réponse 2,Explication,2
5513,1103,1,Réponse 3,Explication,3
5514,1103,0,Réponse 4,Explication,4
5515,1103,0,Réponse 5,Explication,5
5516,1104,0,Réponse 1,Explication,1
5517,1104,0,Réponse 2,Explication,2
5518,1104,0,Réponse 3,Explication,3
5519,1104,0,Réponse 4,Explication,4
5520,1104,1,Réponse 5,Explication,5
5521,1105,0,Réponse 1,Explication,1
5522,1105,0,Réponse 2,Explication,2
5523,1105,1,Réponse 3,Explication,3
5524,1105,0,Réponse 4,Explication,4
5525,1105,1,Réponse 5,Explication,5
5526,1106,0,Réponse 1,Explication,1
5527,1106,0,Réponse 2,Explication,2
5528,1106,1,Réponse 3,Explication,3
5529,1106,1,Réponse 4,Explication,4
5530,1106,0,Réponse 5,Explication,5
5531,1107,1,Réponse 1,Explication,1
5532,1107,0,Réponse 2,Explication,2
5533,1107,0,Réponse 3,Explication,3
5534,1107,0,Réponse 4,Explication,4
5535,1107,1,Réponse 5,Explication,5
5536,1108,0,Réponse 1,Explication,1
5537,1108,0,Réponse 2,Explication,2
5538,1108,0,Réponse 3,Explication,3
5539,1108,0,Réponse 4,Explication,4
5540,1108,1,Réponse 5,Explication,5
5541,1109,0,Réponse 1,Explication,1
5542,1109,0,Réponse 2,Explication,2
5543,1109,0,Réponse 3,Explication,3
5544,1109,0,Réponse 4,Explication,4
5545,1109,1,Réponse 5,Explication,5
5546,1110,0,Réponse 1,Explication,1
5547,1110,0,Réponse 2,Explication,2
5548,1110,1,Réponse 3,Explication,3
5549,1110,0,Réponse 4,Explication,4
5550,1110,0,Réponse 5,Explication,5
5551,1111,1,Réponse 1,Explication,1
5552,1111,0,Réponse 2,Explication,2
5553,1111,0,Réponse 3,Explication,3
5554,1111,1,Réponse 4,Explication,4
5555,1111,0,Réponse 5,Explication,5
5556,1112,0,Réponse 1,Explication,1
5557,1112,1,Réponse 2,Explication,2
5558,1112,0,Réponse 3,Explication,3
5559,1112,1,Réponse 4,Explication,4
5560,1112,0,Réponse 5,Explication,5
5561,1113,0,Réponse 1,Explication,1
5562,1113,0,Réponse 2,Explication,2
5563,1113,0,Réponse 3,Explication,3
5564,1113,0,Réponse 4,Explication,4
5565,1113,1,Réponse 5,Explication,5
5566,1114,0,Réponse 1,Explication,1
5567,1114,0,Réponse 2,Explication,2
5568,1114,0,Réponse 3,Explication,3
5569,1114,1,Réponse 4,Explication,4
5570,1114,0,Réponse 5,Explication,5
5571,1115,0,Réponse 1,Explication,1
5572,1115,1,Réponse 2,Explication,2
5573,1115,0,Réponse 3,Explication,3
5574,1115,0,Réponse 4,Explication,4
5575,1115,1,Réponse 5,Explication,5
5576,1116,0,Réponse 1,Explication,1
5577,1116,0,Réponse 2,Explication,2
5578,1116,0,Réponse 3,Explication,3
5579,1116,0,Réponse 4,Explication,4
5580,1116,1,Réponse 5,Explication,5
5581,1117,0,Réponse 1,Explication,1
5582,1117,0,Réponse 2,Explication,2
5583,1117,0,Réponse 3,Explication,3
5584,1117,1,Réponse 4,Explication,4
5585,1117,1,Réponse 5,Explication,5
5586,1118,0,Réponse 1,Explication,1
5587,1118,0,Réponse 2,Explication,2
5588,1118,1,Réponse 3,Explication,3
5589,1118,1,Réponse 4,Explication,4
5590,1118,0,Réponse 5,Explication,5
5591,1119,1,Réponse 1,Explication,1
5592,1119,0,Réponse 2,Explication,2
5593,1119,0,Réponse 3,Explication,3
5594,1119,0,Réponse 4,Explication,4
5595,1119,0,Réponse 5,Explication,5
5596,1120,0,Réponse 1,Explication,1
5597,1120,0,Réponse 2,Explication,2
5598,1120,0,Réponse 3,Explication,3
5599,1120,1,Réponse 4,Explication,4
5600,1120,1,Réponse 5,Explication,5
5601,1121,1,Réponse 1,Explication,1
5602,1121,0,Réponse 2,Explication,2
5603,1121,0,Réponse 3,Explication,3
5604,1121,1,Réponse 4,Explication,4
5605,1121,0,Réponse 5,Explication,5
5606,1122,1,Réponse 1,Explication,1
5607,1122,0,Réponse 2,Explication,2
5608,1122,1,Réponse 3,Explication,3
5609,1122,0,Réponse 4,Explication,4
5610,1122,0,Réponse 5,Explication,5
5611,1123,0,Réponse 1,Explication,1
5612,1123,1,Réponse 2,Explication,2
5613,1123,0,Réponse 3,Explication,3
5614,1123,0,Réponse 4,Explication,4
5615,1123,0,Réponse 5,Explication,5
5616,1124,0,Réponse 1,Explication,1
5617,1124,0,Réponse 2,Explication,2
5618,1124,0,Réponse 3,Explication,3
5619,1124,1,Réponse 4,Explication,4
5620,1124,0,Réponse 5,Explication,5
5621,1125,0,Réponse 1,Explication,1
5622,1125,0,Réponse 2,Explication,2
5623,1125,0,Réponse 3,Explication,3
5624,1125,1,Réponse 4,Explication,4
5625,1125,0,Réponse 5,Explication,5
5626,1126,1,Réponse 1,Explication,1
5627,1126,1,Réponse 2,Explication,2
5628,1126,0,Réponse 3,Explication,3
5629,1126,0,Réponse 4,Explication,4
5630,1126,0,Réponse 5,Explication,5
5631,1127,0,Réponse 1,Explication,1
5632,1127,1,Réponse 2,Explication,2
5633,1127,0,Réponse 3,Explication,3
5634,1127,0,Réponse 4,Explication,4
5635,1127,1,Réponse 5,Explication,5
5636,1128,0,Réponse 1,Explication,1
5637,1128,0,Réponse 2,Explication,2
5638,1128,0,Réponse 3,Explication,3
5639,1128,0,Réponse 4,Explication,4
5640,1128,1,Réponse 5,Explication,5
5641,1129,0,Réponse 1,Explication,1
5642,1129,0,Réponse 2,Explication,2
5643,1129,0,Réponse 3,Explication,3
5644,1129,1,Réponse 4,Explication,4
5645,1129,0,Réponse 5,Explication,5
5646,1130,1,Réponse 1,Explication,1
5647,1130,1,Réponse 2,Explication,2
5648,1130,0,Réponse 3,Explication,3
5649,1130,0,Réponse 4,Explication,4
5650,1130,0,Réponse 5,Explication,5
5651,1131,0,Réponse 1,Explication,1
5652,1131,0,Réponse 2,Explication,2
5653,1131,0,Réponse 3,Explication,3
5654,1131,0,Réponse 4,Explication,4
5655,1131,1,Réponse 5,Explication,5
5656,1132,1,Réponse 1,Explication,1
5657,1132,0,Réponse 2,Explication,2
5658,1132,0,Réponse 3,Explication,3
5659,1132,1,Réponse 4,Explication,4
5660,1132,0,Réponse 5,Explication,5
5661,1133,1,Réponse 1,Explication,1
5662,1133,1,Réponse 2,Explication,2
5663,1133,0,Réponse 3,Explication,3
5664,1133,0,Réponse 4,Explication,4
5665,1133,0,Réponse 5,Explication,5
5666,1134,0,Réponse 1,Explication,1
5667,1134,1,Réponse 2,Explication,2
5668,1134,0,Réponse 3,Explication,3
5669,1134,0,Réponse 4,Explication,4
5670,1134,0,Réponse 5,Explication,5
5671,1135,1,Réponse 1,Explication,1
5672,1135,0,Réponse 2,Explication,2
5673,1135,0,Réponse 3,Explication,3
5674,1135,1,Réponse 4,Explication,4
5675,1135,0,Réponse 5,Explication,5
5676,1136,0,Réponse 1,Explication,1
5677,1136,1,Réponse 2,Explication,2
5678,1136,0,Réponse 3,Explication,3
5679,1136,1,Réponse 4,Explication,4
5680,1136,0,Réponse 5,Explication,5
5681,1137,1,Réponse 1,Explication,1
5682,1137,0,Réponse 2,Explication,2
5683,1137,0,Réponse 3,Explication,3
5684,1137,0,Réponse 4,Explication,4
5685,1137,1,Réponse 5,Explication,5
5686,1138,0,Réponse 1,Explication,1
5687,1138,1,Réponse 2,Explication,2
5688,1138,0,Réponse 3,Explication,3
5689,1138,0,Réponse 4,Explication,4
5690,1138,0,Réponse 5,Explication,5
5691,1139,1,Réponse 1,Explication,1
5692,1139,0,Réponse 2,Explication,2
5693,1139,0,Réponse 3,Explication,3
5694,1139,0,Réponse 4,Explication,4
5695,1139,0,Réponse 5,Explication,5
5696,1140,0,Réponse 1,Explication,1
5697,1140,0,Réponse 2,Explication,2
5698,1140,1,Réponse 3,Explication,3
5699,1140,0,Réponse 4,Explication,4
5700,1140,0,Réponse 5,Explication,5
5701,1141,1,Réponse 1,Explication,1
5702,1141,0,Réponse 2,Explication,2
5703,1141,0,Réponse 3,Explication,3
5704,1141,0,Réponse 4,Explication,4
5705,1141,1,Réponse 5,Explication,5
5706,1142,0,Réponse 1,Explication,1
5707,1142,1,Réponse 2,Explication,2
5708,1142,0,Réponse 3,Explication,3
5709,1142,1,Réponse 4,Explication,4
5710,1142,0,Réponse 5,Explication,5
5711,1143,0,Réponse 1,Explication,1
5712,1143,1,Réponse 2,Explication,2
5713,1143,0,Réponse 3,Explication,3
5714,1143,0,Réponse 4,Explication,4
5715,1143,0,Réponse 5,Explication,5
5716,1144,0,Réponse 1,Explication,1
5717,1144,0,Réponse 2,Explication,2
5718,1144,1,Réponse 3,Explication,3
5719,1144,0,Réponse 4,Explication,4
5720,1144,0,Réponse 5,Explication,5
5721,1145,1,Réponse 1,Explication,1
5722,1145,0,Réponse 2,Explication,2
5723,1145,0,Réponse 3,Explication,3
5724,1145,1,Réponse 4,Explication,4
5725,1145,0,Réponse 5,Explication,5
5726,1146,0,Réponse 1,Explication,1
5727,1146,0,Réponse 2,Explication,2
5728,1146,0,Réponse 3,Explication,3
5729,1146,0,Réponse 4,Explication,4
5730,1146,1,Réponse 5,Explication,5
5731,1147,1,Réponse 1,Explication,1
5732,1147,0,Réponse 2,Explication,2
5733,1147,0,Réponse 3,Explication,3
5734,1147,1,Réponse 4,Explication,4
5735,1147,0,Réponse 5,Explication,5
5736,1148,0,Réponse 1,Explication,1
5737,1148,0,Réponse 2,Explication,2
5738,1148,1,Réponse 3,Explication,3
5739,1148,1,Réponse 4,Explication,4
5740,1148,0,Réponse 5,Explication,5
5741,1149,0,Réponse 1,Explication,1
5742,1149,0,Réponse 2,Explication,2
5743,1149,1,Réponse 3,Explication,3
5744,1149,0,Réponse 4,Explication,4
5745,1149,0,Réponse 5,Explication,5
5746,1150,0,Réponse 1,Explication,1
5747,1150,0,Réponse 2,Explication,2
5748,1150,0,Réponse 3,Explication,3
5749,1150,1,Réponse 4,Explication,4
5750,1150,1,Réponse 5,Explication,5
5751,1151,1,Réponse 1,Explication,1
5752,1151,0,Réponse 2,Explication,2
5753,1151,1,Réponse 3,Explication,3
5754,1151,0,Réponse 4,Explication,4
5755,1151,0,Réponse 5,Explication,5
5756,1152,0,Réponse 1,Explication,1
5757,1152,1,Réponse 2,Explication,2
5758,1152,0,Réponse 3,Explication,3
5759,1152,0,Réponse 4,Explication,4
5760,1152,1,Réponse 5,Explication,5
5761,1153,0,Réponse 1,Explication,1
5762,1153,0,Réponse 2,Explication,2
5763,1153,0,Réponse 3,Explication,3
5764,1153,0,Réponse 4,Explication,4
5765,1153,1,Réponse 5,Explication,5
5766,1154,1,Réponse 1,Explication,1
5767,1154,0,Réponse 2,Explication,2
5768,1154,0,Réponse 3,Explication,3
5769,1154,0,Réponse 4,Explication,4
5770,1154,0,Réponse 5,Explication,5
5771,1155,1,Réponse 1,Explication,1
5772,1155,0,Réponse 2,Explication,2
5773,1155,0,Réponse 3,Explication,3
5774,1155,0,Réponse 4,Explication,4
5775,1155,0,Réponse 5,Explication,5
5776,1156,1,Réponse 1,Explication,1
5777,1156,0,Réponse 2,Explication,2
5778,1156,0,Réponse 3,Explication,3
5779,1156,1,Réponse 4,Explication,4
5780,1156,0,Réponse 5,Explication,5
5781,1157,0,Réponse 1,Explication,1
5782,1157,1,Réponse 2,Explication,2
5783,1157,1,Réponse 3,Explication,3
5784,1157,0,Réponse 4,Explication,4
5785,1157,0,Réponse 5,Explication,5
5786,1158,1,Réponse 1,Explication,1
5787,1158,0,Réponse 2,Explication,2
5788,1158,0,Réponse 3,Explication,3
5789,1158,0,Réponse 4,Explication,4
5790,1158,0,Réponse 5,Explication,5
5791,1159,1,Réponse 1,Explication,1
5792,1159,0,Réponse 2,Explication,2
5793,1159,0,Réponse 3,Explication,3
5794,1159,0,Réponse 4,Explication,4
5795,1159,0,Réponse 5,Explication,5
5796,1160,0,Réponse 1,Explication,1
5797,1160,0,Réponse 2,Explication,2
5798,1160,1,Réponse 3,Explication,3
5799,1160,1,Réponse 4,Explication,4
5800,1160,0,Réponse 5,Explication,5
5801,1161,0,Réponse 1,Explication,1
5802,1161,0,Réponse 2,Explication,2
5803,1161,0,Réponse 3,Explication,3
5804,1161,0,Réponse 4,Explication,4
5805,1161,1,Réponse 5,Explication,5
5806,1162,0,Réponse 1,Explication,1
5807,1162,0,Réponse 2,Explication,2
5808,1162,1,Réponse 3,Explication,3
5809,1162,1,Réponse 4,Explication,4
5810,1162,0,Réponse 5,Explication,5
5811,1163,0,Réponse 1,Explication,1
5812,1163,1,Réponse 2,Explication,2
5813,1163,0,Réponse 3,Explication,3
5814,1163,1,Réponse 4,Explication,4
5815,1163,0,Réponse 5,Explication,5
5816,1164,0,Réponse 1,Explication,1
5817,1164,0,Réponse 2,Explication,2
5818,1164,1,Réponse 3,Explication,3
5819,1164,0,Réponse 4,Explication,4
5820,1164,0,Réponse 5,Explication,5
5821,1165,0,Réponse 1,Explication,1
5822,1165,1,Réponse 2,Explication,2
5823,1165,0,Réponse 3,Explication,3
5824,1165,0,Réponse 4,Explication,4
5825,1165,1,Réponse 5,Explication,5
5826,1166,0,Réponse 1,Explication,1
5827,1166,1,Réponse 2,Explication,2
5828,1166,0,Réponse 3,Explication,3
5829,1166,0,Réponse 4,Explication,4
5830,1166,1,Réponse 5,Explication,5
5831,1167,1,Réponse 1,Explication,1
5832,1167,0,Réponse 2,Explication,2
5833,1167,1,Réponse 3,Explication,3
5834,1167,0,Réponse 4,Explication,4
5835,1167,0,Réponse 5,Explication,5
5836,1168,1,Réponse 1,Explication,1
5837,1168,0,Réponse 2,Explication,2
5838,1168,0,Réponse 3,Explication,3
5839,1168,0,Réponse 4,Explication,4
5840,1168,0,Réponse 5,Explication,5
5841,1169,0,Réponse 1,Explication,1
5842,1169,1,Réponse 2,Explication,2
5843,1169,0,Réponse 3,Explication,3
5844,1169,0,Réponse 4,Explication,4
5845,1169,0,Réponse 5,Explication,5
5846,1170,0,Réponse 1,Explication,1
5847,1170,0,Réponse 2,Explication,2
5848,1170,0,Réponse 3,Explication,3
5849,1170,1,Réponse 4,Explication,4
5850,1170,0,Réponse 5,Explication,5
5851,1171,0,Réponse 1,Explication,1
5852,1171,1,Réponse 2,Explication,2
5853,1171,0,Réponse 3,Explication,3
5854,1171,0,Réponse 4,Explication,4
5855,1171,1,Réponse 5,Explication,5
5856,1172,0,Réponse 1,Explication,1
5857,1172,1,Réponse 2,Explication,2
5858,1172,1,Réponse 3,Explication,3
5859,1172,0,Réponse 4,Explication,4
5860,1172,0,Réponse 5,Explication,5
5861,1173,0,Réponse 1,Explication,1
5862,1173,0,Réponse 2,Explication,2
5863,1173,0,Réponse 3,Explication,3
5864,1173,0,Réponse 4,Explication,4
5865,1173,1,Réponse 5,Explication,5
5866,1174,0,Réponse 1,Explication,1
5867,1174,0,Réponse 2,Explication,2
5868,1174,1,Réponse 3,Explication,3
5869,1174,0,Réponse 4,Explication,4
5870,1174,0,Réponse 5,Explication,5
5871,1175,1,Réponse 1,Explication,1
5872,1175,1,Réponse 2,Explication,2
5873,1175,0,Réponse 3,Explication,3
5874,1175,0,Réponse 4,Explication,4
5875,1175,0,Réponse 5,Explication,5
5876,1176,0,Réponse 1,Explication,1
5877,1176,0,Réponse 2,Explication,2
5878,1176,1,Réponse 3,Explication,3
5879,1176,0,Réponse 4,Explication,4
5880,1176,0,Réponse 5,Explication,5
5881,1177,1,Réponse 1,Explication,1
5882,1177,0,Réponse 2,Explication,2
5883,1177,0,Réponse 3,Explication,3
5884,1177,1,Réponse 4,Explication,4
5885,1177,0,Réponse 5,Explication,5
5886,1178,0,Réponse 1,Explication,1
5887,1178,1,Réponse 2,Explication,2
5888,1178,1,Réponse 3,Explication,3
5889,1178,0,Réponse 4,Explication,4
5890,1178,0,Réponse 5,Explication,5
5891,1179,0,Réponse 1,Explication,1
5892,1179,0,Réponse 2,Explication,2
5893,1179,0,Réponse 3,Explication,3
5894,1179,0,Réponse 4,Explication,4
5895,1179,1,Réponse 5,Explication,5
5896,1180,0,Réponse 1,Explication,1
5897,1180,0,Réponse 2,Explication,2
5898,1180,1,Réponse 3,Explication,3
5899,1180,1,Réponse 4,Explication,4
5900,1180,0,Réponse 5,Explication,5
5901,1181,1,Réponse 1,Explication,1
5902,1181,0,Réponse 2,Explication,2
5903,1181,0,Réponse 3,Explication,3
5904,1181,1,Réponse 4,Explication,4
5905,1181,0,Réponse 5,Explication,5
5906,1182,0,Réponse 1,Explication,1
5907,1182,1,Réponse 2,Explication,2
5908,1182,0,Réponse 3,Explication,3
5909,1182,0,Réponse 4,Explication,4
5910,1182,1,Réponse 5,Explication,5
5911,1183,0,Réponse 1,Explication,1
5912,1183,0,Réponse 2,Explication,2
5913,1183,0,Réponse 3,Explication,3
5914,1183,0,Réponse 4,Explication,4
5915,1183,1,Réponse 5,Explication,5
5916,1184,1,Réponse 1,Explication,1
5917,1184,0,Réponse 2,Explication,2
5918,1184,0,Réponse 3,Explication,3
5919,1184,0,Réponse 4,Explication,4
5920,1184,0,Réponse 5,Explication,5
5921,1185,0,Réponse 1,Explication,1
5922,1185,1,Réponse 2,Explication,2
5923,1185,0,Réponse 3,Explication,3
5924,1185,0,Réponse 4,Explication,4
5925,1185,0,Réponse 5,Explication,5
5926,1186,0,Réponse 1,Explication,1
5927,1186,0,Réponse 2,Explication,2
5928,1186,1,Réponse 3,Explication,3
5929,1186,1,Réponse 4,Explication,4
5930,1186,0,Réponse 5,Explication,5
5931,1187,1,Réponse 1,Explication,1
5932,1187,0,Réponse 2,Explication,2
5933,1187,0,Réponse 3,Explication,3
5934,1187,0,Réponse 4,Explication,4
5935,1187,1,Réponse 5,Explication,5
5936,1188,1,Réponse 1,Explication,1
5937,1188,0,Réponse 2,Explication,2
5938,1188,0,Réponse 3,Explication,3
5939,1188,0,Réponse 4,Explication,4
5940,1188,0,Réponse 5,Explication,5
5941,1189,0,Réponse 1,Explication,1
5942,1189,0,Réponse 2,Explication,2
5943,1189,0,Réponse 3,Explication,3
5944,1189,0,Réponse 4,Explication,4
5945,1189,1,Réponse 5,Explication,5
5946,1190,1,Réponse 1,Explication,1
5947,1190,0,Réponse 2,Explication,2
5948,1190,1,Réponse 3,Explication,3
5949,1190,0,Réponse 4,Explication,4
5950,1190,0,Réponse 5,Explication,5
5951,1191,0,Réponse 1,Explication,1
5952,1191,0,Réponse 2,Explication,2
5953,1191,1,Réponse 3,Explication,3
5954,1191,0,Réponse 4,Explication,4
5955,1191,0,Réponse 5,Explication,5
5956,1192,0,Réponse 1,Explication,1
5957,1192,0,Réponse 2,Explication,2
5958,1192,1,Réponse 3,Explication,3
5959,1192,0,Réponse 4,Explication,4
5960,1192,1,Réponse 5,Explication,5
5961,1193,1,Réponse 1,Explication,1
5962,1193,0,Réponse 2,Explication,2
5963,1193,0,Réponse 3,Explication,3
5964,1193,1,Réponse 4,Explication,4
5965,1193,0,Réponse 5,Explication,5
5966,1194,0,Réponse 1,Explication,1
5967,1194,0,Réponse 2,Explication,2
5968,1194,0,Réponse 3,Explication,3
5969,1194,0,Réponse 4,Explication,4
5970,1194,1,Réponse 5,Explication,5
5971,1195,0,Réponse 1,Explication,1
5972,1195,1,Réponse 2,Explication,2
5973,1195,0,Réponse 3,Explication,3
5974,1195,1,Réponse 4,Explication,4
5975,1195,0,Réponse 5,Explication,5
5976,1196,1,Réponse 1,Explication,1
5977,1196,1,Réponse 2,Explication,2
5978,1196,0,Réponse 3,Explication,3
5979,1196,0,Réponse 4,Explication,4
5980,1196,0,Réponse 5,Explication,5
5981,1197,0,Réponse 1,Explication,1
5982,1197,1,Réponse 2,Explication,2
5983,1197,1,Réponse 3,Explication,3
5984,1197,0,Réponse 4,Explication,4
5985,1197,0,Réponse 5,Explication,5
5986,1198,0,Réponse 1,Explication,1
5987,1198,0,Réponse 2,Explication,2
5988,1198,1,Réponse 3,Explication,3
5989,1198,0,Réponse 4,Explication,4
5990,1198,0,Réponse 5,Explication,5
5991,1199,0,Réponse 1,Explication,1
5992,1199,0,Réponse 2,Explication,2
5993,1199,0,Réponse 3,Explication,3
5994,1199,1,Réponse 4,Explication,4
5995,1199,0,Réponse 5,Explication,5
5996,1200,0,Réponse 1,Explication,1
5997,1200,0,Réponse 2,Explication,2
5998,1200,0,Réponse 3,Explication,3
5999,1200,1,Réponse 4,Explication,4
6000,1200,0,Réponse 5,Explication,5
6001,1201,1,Réponse 1,Explication,1
6002,1201,0,Réponse 2,Explication,2
6003,1201,1,Réponse 3,Explication,3
6004,1201,0,Réponse 4,Explication,4
6005,1201,0,Réponse 5,Explication,5
6006,1202,0,Réponse 1,Explication,1
6007,1202,0,Réponse 2,Explication,2
6008,1202,1,Réponse 3,Explication,3
6009,1202,1,Réponse 4,Explication,4
6010,1202,0,Réponse 5,Explication,5
6011,1203,0,Réponse 1,Explication,1
6012,1203,1,Réponse 2,Explication,2
6013,1203,0,Réponse 3,Explication,3
6014,1203,0,Réponse 4,Explication,4
6015,1203,0,Réponse 5,Explication,5
6016,1204,0,Réponse 1,Explication,1
6017,1204,0,Réponse 2,Explication,2
6018,1204,0,Réponse 3,Explication,3
6019,1204,0,Réponse 4,Explication,4
6020,1204,1,Réponse 5,Explication,5
6021,1205,0,Réponse 1,Explication,1
6022,1205,1,Réponse 2,Explication,2
6023,1205,1,Réponse 3,Explication,3
6024,1205,0,Réponse 4,Explication,4
6025,1205,0,Réponse 5,Explication,5
6026,1206,0,Réponse 1,Explication,1
6027,1206,0,Réponse 2,Explication,2
6028,1206,0,Réponse 3,Explication,3
6029,1206,1,Réponse 4,Explication,4
6030,1206,0,Réponse 5,Explication,5
6031,1207,0,Réponse 1,Explication,1
6032,1207,1,Réponse 2,Explication,2
6033,1207,1,Réponse 3,Explication,3
6034,1207,0,Réponse 4,Explication,4
6035,1207,0,Réponse 5,Explication,5
6036,1208,1,Réponse 1,Explication,1
6037,1208,0,Réponse 2,Explication,2
6038,1208,1,Réponse 3,Explication,3
6039,1208,0,Réponse 4,Explication,4
6040,1208,0,Réponse 5,Explication,5
6041,1209,0,Réponse 1,Explication,1
6042,1209,0,Réponse 2,Explication,2
6043,1209,1,Réponse 3,Explication,3
6044,1209,0,Réponse 4,Explication,4
6045,1209,0,Réponse 5,Explication,5
6046,1210,0,Réponse 1,Explication,1
6047,1210,0,Réponse 2,Explication,2
6048,1210,1,Réponse 3,Explication,3
6049,1210,0,Réponse 4,Explication,4
6050,1210,1,Réponse 5,Explication,5
6051,1211,1,Réponse 1,Explication,1
6052,1211,0,Réponse 2,Explication,2
6053,1211,0,Réponse 3,Explication,3
6054,1211,0,Réponse 4,Explication,4
6055,1211,1,Réponse 5,Explication,5
6056,1212,1,Réponse 1,Explication,1
6057,1212,0,Réponse 2,Explication,2
6058,1212,1,Réponse 3,Explication,3
6059,1212,0,Réponse 4,Explication,4
6060,1212,0,Réponse 5,Explication,5
6061,1213,0,Réponse 1,Explication,1
6062,1213,0,Réponse 2,Explication,2
6063,1213,0,Réponse 3,Explication,3
6064,1213,0,Réponse 4,Explication,4
6065,1213,1,Réponse 5,Explication,5
6066,1214,0,Réponse 1,Explication,1
6067,1214,0,Réponse 2,Explication,2
6068,1214,0,Réponse 3,Explication,3
6069,1214,1,Réponse 4,Explication,4
6070,1214,0,Réponse 5,Explication,5
6071,1215,0,Réponse 1,Explication,1
6072,1215,0,Réponse 2,Explication,2
6073,1215,0,Réponse 3,Explication,3
6074,1215,1,Réponse 4,Explication,4
6075,1215,0,Réponse 5,Explication,5
6076,1216,1,Réponse 1,Explication,1
6077,1216,0,Réponse 2,Explication,2
6078,1216,0,Réponse 3,Explication,3
6079,1216,0,Réponse 4,Explication,4
6080,1216,1,Réponse 5,Explication,5
6081,1217,0,Réponse 1,Explication,1
6082,1217,1,Réponse 2,Explication,2
6083,1217,0,Réponse 3,Explication,3
6084,1217,1,Réponse 4,Explication,4
6085,1217,0,Réponse 5,Explication,5
6086,1218,0,Réponse 1,Explication,1
6087,1218,1,Réponse 2,Explication,2
6088,1218,0,Réponse 3,Explication,3
6089,1218,0,Réponse 4,Explication,4
6090,1218,0,Réponse 5,Explication,5
6091,1219,0,Réponse 1,Explication,1
6092,1219,0,Réponse 2,Explication,2
6093,1219,1,Réponse 3,Explication,3
6094,1219,0,Réponse 4,Explication,4
6095,1219,0,Réponse 5,Explication,5
6096,1220,0,Réponse 1,Explication,1
6097,1220,0,Réponse 2,Explication,2
6098,1220,1,Réponse 3,Explication,3
6099,1220,1,Réponse 4,Explication,4
6100,1220,0,Réponse 5,Explication,5
6101,1221,1,Réponse 1,Explication,1
6102,1221,0,Réponse 2,Explication,2
6103,1221,0,Réponse 3,Explication,3
6104,1221,0,Réponse 4,Explication,4
6105,1221,0,Réponse 5,Explication,5
6106,1222,1,Réponse 1,Explication,1
6107,1222,1,Réponse 2,Explication,2
6108,1222,0,Réponse 3,Explication,3
6109,1222,0,Réponse 4,Explication,4
6110,1222,0,Réponse 5,Explication,5
6111,1223,0,Réponse 1,Explication,1
6112,1223,1,Réponse 2,Explication,2
6113,1223,1,Réponse 3,Explication,3
6114,1223,0,Réponse 4,Explication,4
6115,1223,0,Réponse 5,Explication,5
6116,1224,1,Réponse 1,Explication,1
6117,1224,0,Réponse 2,Explication,2
6118,1224,0,Réponse 3,Explication,3
6119,1224,0,Réponse 4,Explication,4
6120,1224,0,Réponse 5,Explication,5
6121,1225,1,Réponse 1,Explication,1
6122,1225,0,Réponse 2,Explication,2
6123,1225,0,Réponse 3,Explication,3
6124,1225,1,Réponse 4,Explication,4
6125,1225,0,Réponse 5,Explication,5
6126,1226,1,Réponse 1,Explication,1
6127,1226,0,Réponse 2,Explication,2
6128,1226,0,Réponse 3,Explication,3
6129,1226,1,Réponse 4,Explication,4
6130,1226,0,Réponse 5,Explication,5
6131,1227,0,Réponse 1,Explication,1
6132,1227,0,Réponse 2,Explication,2
6133,1227,1,Réponse 3,Explication,3
6134,1227,0,Réponse 4,Explication,4
6135,1227,1,Réponse 5,Explication,5
6136,1228,0,Réponse 1,Explication,1
6137,1228,0,Réponse 2,Explication,2
6138,1228,0,Réponse 3,Explication,3
6139,1228,1,Réponse 4,Explication,4
6140,1228,0,Réponse 5,Explication,5
6141,1229,0,Réponse 1,Explication,1
6142,1229,0,Réponse 2,Explication,2
6143,1229,0,Réponse 3,Explication,3
6144,1229,0,Réponse 4,Explication,4
6145,1229,1,Réponse 5,Explication,5
6146,1230,0,Réponse 1,Explication,1
6147,1230,0,Réponse 2,Explication,2
6148,1230,0,Réponse 3,Explication,3
6149,1230,0,Réponse 4,Explication,4
6150,1230,1,Réponse 5,Explication,5
6151,1231,0,Réponse 1,Explication,1
6152,1231,1,Réponse 2,Explication,2
6153,1231,1,Réponse 3,Explication,3
6154,1231,0,Réponse 4,Explication,4
6155,1231,0,Réponse 5,Explication,5
